experiment,global_round,iter,train_rmse
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,4,303.0941213436744
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,5,227.12556087370777
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,1,864.2426059530069
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,2,618.1725282255576
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,3,441.3357671603334
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,4,313.33027416710854
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,5,223.34752915316113
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,1,808.3735367404995
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,2,608.4535171195226
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,3,476.1355300423925
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,4,397.29624543987956
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,5,357.7822728771735
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,1,881.4594641963794
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,2,628.5648808657811
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,3,448.21993152627357
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,4,321.93273419859014
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,5,235.66204738406734
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,1,789.0518005803445
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,2,565.5316876440028
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,3,406.46450603633343
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,4,295.5489027927116
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,5,216.09898287221606
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,1,911.8521070349987
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,1,902.014571958182
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,2,648.4985909338445
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,2,640.1656891335246
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,3,461.55299399012165
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,3,460.80844420719444
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,4,329.22380529846447
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,4,339.8503286323906
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,5,237.75966671979953
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,5,252.70615221415846
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,1,1137.7583624857477
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,2,807.0370192194563
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,3,570.4118612075401
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,4,401.956077066419
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,5,282.97074219127194
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,1,837.2125463897155
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,2,598.9457459944326
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,3,432.1843165500683
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,4,313.2452387551035
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,2,5,229.76049451993268
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,1,1630.7192140477134
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,2,1195.2681266841566
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,3,879.2293462686059
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,4,657.3417788951818
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,5,485.33387467927054
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,1,1502.82579303118
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,2,1077.9749885105807
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,1,1582.7276360208723
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,3,788.5847389176076
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,2,1267.400428222661
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,4,586.3738249069862
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,3,1047.2309542470578
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,4,911.7368235207841
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,5,450.7603096473993
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,5,838.5099193661863
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,1,1426.0045986558252
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,2,1017.5868704687099
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,3,734.4127759378615
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,4,546.5176303801458
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,5,408.873033687167
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,1,2171.7571004471056
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,2,1546.673911258352
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,3,1102.7029611718042
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,4,789.8626643731812
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,5,576.4389469311302
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,1,1592.5594091397518
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,2,1144.9448776698366
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,3,835.3840431962989
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,4,613.3597916626402
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,5,455.08738364257357
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,1,1595.5687927852475
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,2,1193.9866849369294
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,3,900.3042158844896
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,4,680.998674747526
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,5,530.4360652173937
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,1,2013.67275074967
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,2,1432.3223425172328
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,3,1040.2326148346776
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,4,749.9512401607511
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,5,544.4139696655554
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,1,1872.0011176998519
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,1,2242.843438120971
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,2,1756.8445569234982
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,2,1367.5225847405193
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,3,1460.2140890983553
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,3,1007.5198703174218
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,4,1179.7822156021236
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,5,972.7644116025026
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,4,773.168834617318
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,5,587.3953340540676
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,1,2221.176286565916
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,2,1590.5721642316557
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,3,1144.9154300368318
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,4,831.7355492633503
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,5,617.3131585719171
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,1,2663.604576333075
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,2,1929.7397484829398
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,3,1396.0030323072144
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,4,1004.2595891804756
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,5,719.674307168484
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,1,1869.6956608593046
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,2,1351.488065837318
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,3,986.1238822114128
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,4,721.3003534981784
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,5,542.7144326603885
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,1,1921.0245984402438
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,2,1392.5438444644092
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,3,1029.0891180537837
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,4,825.1840116383244
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,1,1525.111824367049
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,5,725.0650384778361
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,2,1091.058467223608
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,3,788.1835172088058
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,4,586.8110000429402
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,5,451.6716594595141
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,1,2007.7200066244297
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,2,1463.9209120634284
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,1,2265.8333882707043
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,3,1130.7152475180792
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,2,1669.51440099066
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,4,870.0016748093115
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,3,1245.092524531382
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,5,703.0142170635287
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,4,950.6257583285762
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,5,747.5748826198304
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,1,1624.5452390261646
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,2,1344.8092569208468
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,3,1182.5635355552783
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,4,1101.6591890189995
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,5,1070.3487274890833
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,1,1601.5498493954397
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,2,1178.8797830743576
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,3,860.8794303920206
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,4,640.6902630628889
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,5,479.60426934205174
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,1,1687.551231114092
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,2,1214.3190284444684
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,3,875.201157493268
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,4,638.6308664260087
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,5,467.676883728566
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,1,1845.5686977670837
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,2,1464.7172421883868
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,3,1191.7573175002565
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,4,1000.4037217837938
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,5,881.2057213795644
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,1,1789.8392175870692
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,2,1327.9419252629075
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,3,1022.2807249259862
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,1,1979.4677211651156
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,2,1610.0454988643835
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,4,816.3647017203156
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,3,1227.0330497457146
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,4,1081.765457253656
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,5,642.3913172176718
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,5,978.515168940858
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,1,1891.3056234209457
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,2,1367.923825407294
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,3,1003.5153274824476
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,4,733.1073257426565
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,5,541.2777328264824
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,1,1650.9422924757935
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,2,1197.3310060501933
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,3,871.5659243125334
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,4,647.3317058515652
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,5,489.9471411673516
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,1,1916.5469762522148
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,2,1369.7469322895465
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,3,990.6200695362318
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,4,716.0630590360367
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,5,522.6115218994848
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,1,2078.2628075446423
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,2,1473.0932758082324
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,3,1053.7546318780576
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,4,753.1040138562217
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,5,539.7151595100207
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,1,1630.873129580975
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,2,1212.474970842815
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,3,913.3920652963627
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,4,704.6370385921354
retailer_region-bagging-ce-on-tf-0p3-le-5-eta-0p05-md-6-ss-1p0_2025-06-24,3,5,569.3231297377771
